what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339475866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339480063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339480795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339543194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425339545326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339545673
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339547933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339549772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339550539
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339551324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339553381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339556078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339557925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339561710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425339562486
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425339564610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425339566024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425339568691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425339575702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339576009
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339578951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339581454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339582237
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339583872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339593699
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339594878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339597981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339598767
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339600161
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339603367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339606468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339607267
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339607938
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1425339620574
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339621968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339625743
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339626711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339630134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339630975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339631274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339638868
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339639184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339640583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339641360
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339642379
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339643928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339651750
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339654492
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339663161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339665294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339666085
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339668003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339675881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339689352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339690626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339692272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425339699054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339700178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339703671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425339706972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339707432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339713278
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339713699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339722729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339723987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339724536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339724657
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339724666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339740608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339745209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339749696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1425339753520
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1425339766044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339767980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339769937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339770483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339772268
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339772276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339773199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339773971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339779965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339797339
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339811010
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339811041
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339814113
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339814777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339829504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1425339829517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425339831085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339832302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1425339833892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339834225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1425339834429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339836659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1425339839890
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339871013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339888441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339889171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339897690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1425339900566
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1425339902021
